"63188134",        "description": "Goldwater Republican. MAGA KAG Trump2020",
"15740256",        "description": "Love America. Serve national leaders through social media. #ProMilitary #ProPolice #Millennial #Communication #Activist #Republican #Godisgood",
"190328374",        "description": "Conservative Republican representing Georgia's 14th Congressional District #GA14",
"797809994179760128",        "description": "Mother, Republican poltical consultant, Law Grad, AKC show dogs, champion equestrian, Miss Montevallo for Miss Alabama, and opera vocalist.",
"826542104",        "description": "This is the OFFICIAL Twitter account of the Davidson County, NC Republican Party. We're taking local and state politics to a whole new level. Join us!",
"360461571",        "description": "Kay County Republican Party located in Oklahoma  Working to recruit and elect True Conservative's at local, state and national levels of Government.",
"768357679",        "description": "Delawarean Born & Raised | Graduate of the University of Delaware | Traffic Engineer | Christian & Crabbing | Republican & Rugby",
"58504073",        "description": "The Inter-Mountain is an independent Republican newspaper. The Inter-Mountain is published daily except for Sundays and major holidays.",
"295712099",        "description": "Republican Congressman representing Georgia's First Congressional District",
"19674655",        "description": "Check out what's going with Republicans in Chatham County NC",
"1082925858019569664",        "description": "Politics.\nSupporter of the Republican Party.\nLooking for a real left wing inside of the GOP. Trust me, it exists.",
"90454075",        "description": "Christian, Conservative, Republican, American.",
"89699383",        "description": "Native Texan, Dallas to Garland, Republican, loves to dance, wishes she could sing, wife, mom & Nanna - what else is there?",
"2183936735",        "description": "Retired U.S. Marine with an attitude. Loyal Republican who stands firm for the constitution. Dems will not corrupt my Grandchildren period. #megaveteran",
"23608092",        "description": "I want U.S.A restored back from the damage done by Republicans controlled by Putin,NRA  #TraitorTrump #Resist #WeWillNotBeSilenced  📢 #TheMob No dm's for dating",
"43269016",        "description": "A Conservative Republican girl who loves God, her country, & being a Texan. Publicity Chair for @DentonCountyGOP. Opinions my own. Likes & RTs not endorsements.",
"17841765",        "description": "The official Twitter home of the Iowa Senate Republicans.",
"117456521",        "description": "Our Mission: To elect Republicans!",
"2476178880",        "description": "\"What is right will eventually triumph.\" - Ronald Reagan 🇺🇸🇮🇱🇸🇦 #MAGA | Female | Republican | Pro-Freedom | Hawk |  https://t.co/11KwbarCUe 🦅🍸",
"139856569",        "description": "Republican nominee for Congress in the 9th Congressional District in Texas.",
"186139185",        "description": "Husband, Father of two boys.    Episcopalian, Ole Miss Alum and Parent, St. Andrew's-Sewanee parent, NRA Member, Republican. #TGDN @SASweb #MAGA",
"49038014",        "description": "UNOFFICIAL David Harmer For Congress Twitter Page - David Harmer Is The Republican Nominee CD-11 in CA November 2010 Election- Great Video Of David Harmer!",
"829441206",        "description": "Latino. Millennial. Educated. Politics. Moderate Republican.",
"20465058",        "description": "St. Joseph County Republican Party",
"896250527666798593",        "description": "Christian, 18, Para. follow my dogs @2020Watson. Minnesota native. Mixed bag Republican. Pro life. Legal weed. Trump 2020. politics and cheap humor. #OperationZ",
"923282909309661184",        "description": "We are leading the fight against Republican efforts to repeal and sabotage health care and working to provide lower costs and better care for all of Americans.",
"62932775",        "description": "The official Twitter account of the Kansas Republican Party. Mike Kuckelman, Chairman. #ksgop",
"25446308",        "description": "Ohio College Republican Federation | The New Generation of Ohio's Leaders | Promoting the Republican cause on campuses throughout the great state of Ohio |",
"19154907",        "description": "Past/Present Executive Director of various California #Republican organizations. #Patriot #Conservative #ΜολωνΛαβε #WithTheShieldOrOnIt #VictoryOrDeath",
"266618888",        "description": "The official Twitter account for the Arkansas Federation of College Republicans. Welcome to the Right side of campus!",
"27544062",        "description": "College Student/Republican/Christian",
"67390256",        "description": "Operating www.News.sc, Blogger.sc, Republicans.sc, Democrats.sc, Magazines.sc, Radio.sc, Weather.sc, Classifieds.sc, Moms.sc, Jobs.sc, Only.sc, and much more",
"34360376",        "description": "Pres Sussex County Republican Women's Club NJ, Mark Levin Fan, TedCruz NJ LeadershipTeam. Tweets are my own",
"963867897956151298",        "description": "Manufacturing| Republican Party Rep| Gamer| Pasta enthusiast",
"921535285917356032",        "description": "God is #1!!!!!!! ~ CHRISTIAN!!!!!!! ~2 Timothy 1:7 ~ Philippians 4:13 ~ Trump 2020 ~ Make America Great Again ~ God Bless America!!!!!!! ~ Single ~ Republican ~",
"2443202672",        "description": "Born and Raised San Diego CA by Proud Protestant Republican (during my youth) Married Couple March 6 2019 70 Years but for Dad’s Recent Decession. RIP 2015",
"19681765",        "description": "Official Twitter feed of the 54 member Iowa House Republican Majority led by @SpeakerUpmeyer and Majority Leader @ChrisHagenow #ialegis",
"5526202",        "description": "First generation American. Father. Colombian by blood, Republican by choice, American by the grace of God. 🇺🇸 I’m not a playa, I just tweet a lot.",
"40653668",        "description": "The official account of the Indiana Republican Party, Indiana's Party of Purpose!",
"36459535",        "description": "Arizona Legislative District 18 Republican Committee - Phoenix (Ahwatukee), South Tempe, West Chandler, Northwest Mesa",
"2512671896",        "description": "Republican Political Operative | @RutgersU | @wildstein’s tracker of the year | Josh Lyman wannabe",
"953041598727716864",        "description": "Welcome to Elections101! Moderate Republican I Election Predictions/Updates/History I Unbiased I Texan I #TeamTulsi2020 🌺 I Red 🧦 Fan I and more!",
"32789881",        "description": "A seeker of all who wish to do harm in America, Republican or Democrat. #Libusters",
"944264634",        "description": "McKinley Federated Republican Women. Affiliated with MoFRW and NFRW. Retweets ≠ endorsements. mckinleyfedrepwomen@yahoo.com",
"24925651",        "description": "Republican for Illinois 5th Congressional District. Special Election 4/7/09",
"14964461",        "description": "Lifetime registered Republican that choked on the election of Donald Trump.  Looking at other options now.",
"2164876369",        "description": "Republican Representative of Georgia's 15th Congressional District : #MAGA : Parody : Named Georgia's favorite by @AJC : Lead Intern @Jeffrey_Marty",
"195039023",        "description": "Reagan Republican, Small government\n, Southern California, Political and Social Media Junkie WAAF Boston",
"157834281",        "description": "The Official Twitter of Mississippi Federation of College Republicans",
"537156670",        "description": "Capitalist, Christian, Conservative and Environmentally Conscious.  You may submit your articles and opinions through me to post on the Green Republican Blog.",
"43539585",        "description": "Catholic, Conservative, and Republican",
"600595717",        "description": "Wharton ‘19, BC ‘08, Capitalist, Conservative, Republican, Yankees Fan, Tri-State Area Native, ex-Expat Londoner, DC Denizen, Eagle Scout and proud American",
"1118330528",        "description": "All The Glory goes to God.. I can do all thru Christ who strengthens me... Proud Democrat & Republican.. I tweet a lot. Sincerely, THe President Of THe Roc🙏",
"1081399930399412224",        "description": "Good, bad, and ugly from Democrats and Republicans. Let's debate, share, and learn. Closed-minded, brainwashed, and easily-angered need not follow. Est. 2019.",
"22044641",        "description": "Conservative Republican and Indiana State Treasurer.",
"20734021",        "description": "Christian American, HomeSchool Dad, Entrepreneur, Broward Republican Executive Committeman, Disney Travel Buddy",
"2448449669",        "description": "Christian ✝ Proud American🇺🇸 Conservative Republican🐘ProLife👶🏻 2A🔫 Pro Israel 🇮🇱 Philanthropist of Sarcasm😂 #MAGA #Trump2020 #Qanon #WWG1WGA",
"19315437",        "description": "Former Republican National Committeewoman from DC. \nFormer Chair of the DC Republican\nCommittee.",
"825806990488326144",        "description": "Former Republican, Mad As Hell, What America Is This? We Must Unite, Congress & Senate must DO THEIR JOB! Remove Trump! Midterms2018",
"190080466",        "description": "Conservative by inclination, Republican by necessity, I stand accused of being with the VRWC #tcot #catcot #TGDN",
"45398966",        "description": "The official Twitter page of the Ohio House Republican Organizational Committee!",
"243820238",        "description": "Pro-Life, Libertarian leaning Conservative Republican. Philly Sports fan Please also follow my @kevinskornerb, Love Space and History. #tcot #NRA ΜΟΛΩΝ ΛΑΒΕ",
"282093902",        "description": "Official Twitter page of the House Committee on Veterans’ Affairs Republicans. Proudly Serving America's Veterans and Their Families. Ranking Member @DrPhilRoe",
"41445718",        "description": "U.S. House Committee on Natural Resources Republicans led by Congressman Rob Bishop. @NatResources on Instagram #FindYourPark",
"825777487925870592",        "description": "Republican no longer, voting for democrats since 2008.",
"742060047375572992",        "description": "1st Vice President of Finance ΔΣ- ΑΣΦ. 9th; 11th President of CCU College Republicans. 10th VP of CCU College Republicans. Frmr @CoastalSGA Senator. SC Notary.",
"72904561",        "description": "Conservative Political Analyst, PR, Public Policy, Republican & Hispanic.  Wife of @AldeenDoug God, country & family. Comments are my own!",
"875085230",        "description": "If Michigan Fans and Ohio State fans can unite against the SEC is there hope for Democrats and Republicans? RT = Check this Out!",
"25195282",        "description": "Co-Founder/Executive Director @TheyCanorg.Republican. Mom of 3. military spouse. public speaker. I #StandWithMelanie Tweets are my own",
"18379814",        "description": "Republican, Conservative blogger with two blogs.",
"37516417",        "description": "Official Twitter of the Georgia Association of College Republicans - a grassroots arm of @GaRepublicans and GA affiliate of @CRNC. Join us to #KeepGeorgiaRed!",
"43545773",        "description": "Republican running for re-election to Congress from PA's 6th District. Call 610-458-0242 to help out or donate.",
"62945011",        "description": "Anthem Media is a Republican political media firm.  We believe courageous people in public office can make a difference.",
"887708307900837888",        "description": "#MAGA #Republican #Veteran #Military #Army #DAV #BSA\n#Patriot #NRA #BuildTheWall #DrainTheSwamp #TRUMP2020 #POTUS45 #Trump #blocklibtards #POTUS #KAG2020",
"33060832",        "description": "Register  Republican. Candidate to the US Congress . I have swear to defend the US Constitution against  all enemies , Foreign and Domestic , So Help Me , GOD",
"66353369",        "description": "We develop next-gen center-right business & political leaders, host exclusive events, drive the discussion on important issues & elect Republicans in South FL.",
"3305666809",        "description": "Christ Follower, Conservative Republican,#ProLife #Israel🇺🇸🇮🇱 #2A #stlcards #TimeToFly #stlblues #ChiefsKingdom fan 2 Corinthians 5:21✝️",
"50948509",        "description": "New Republican Ideas",
"9468372",        "description": "I'm a Christian, Proven Conservative Republican that represented Missouri's 105th House district. #liberty #freedom #2A #letsgoblues",
"3734010737",        "description": "Official account for the #Republican Club of Tarpon Springs. Tweets and #RT are not official policy positions or endorsements. #TarponSprings #Pinellas #MAGA",
"103929010",        "description": "We recruit, elect, support & defend TX Hispanic Republican officeholders & candidates who share our values of faith, family, lower taxes & less govt spending.",
"2326035948",        "description": "Conservative Republican #@POTUS #@realDonaldTrump #@FoxNews #@TuckerCarson #@seanhannity #@LauraIngraham #@ShannonBream",
"19693195",        "description": "Welcome to the Sean Cary Experience! Restrictions apply, results may vary. Please, no flash photography. Management reserves all rights. Not a Republican.",
"367559109",        "description": "@BowenLaw ‘21; President of @BowenRepublican; VP of @BowenFedSoc | @UArkansas alum | former @SenTomCotton",
"58491682",        "description": "Montgomery County, Texas Young Republicans",
"15238108",        "description": "We follow the College Republican world, from the National College Republicans down to the College Republican chapter in the college town closest to you.",
"26248258",        "description": "🇺🇸American 1st, Conservative 2nd, Republican by Choice! -Amateur Radio -Motorcycle -RV'ng - former US NAVY - A re-tweet is NOT an endorsement.🇺🇸 #TCOT",
"964996994623311874",        "description": "Lifelong North Dakotan. Proud husband and dad. Republican. U.S. House of Representatives. Real Conservative. Real results.",
"15763092",        "description": "I am a proud American.  Love our troops. I am Republican. I love our Country and Honor the Troops, Christian. I Don't Back Down, #tcot #teaparty #sot",
"93357864",        "description": "Host Of #StraightTalk W/ The Gay Republican Podcast On iTunes and Spotify! Freedom loving Conservative Republican Smashing Liberal Stereotypes Since ‘89!",
"23103488",        "description": "Official Twitter page of the Committee on Science, Space, and Technology Republicans. Frank Lucas, Ranking Member https://t.co/wBe2jSx2Kk",
"68454527",        "description": "Col. Conrad Reynolds (US #Army, Ret.) #Conservative #Arkansas #Republican #Constitution #NRA #prolife #veteran",
"825429445402099713",        "description": "I believe that each should be heard. Our country is a Democracy not dictatorship. Republicans not welcomed to my party. Flip it Dem 2018 Mueller Man of yr😆😁😋",
"19433939",        "description": "The Senate Republican Campaign Committee is dedicated solely to winning Republican races for the Washington State Senate.",
"486894694",        "description": "On Jan. 3, 2012, I became the 61st Speaker of the House of MS and the first Republican Speaker in 136 years.",
"417631044",        "description": "Proud dad and husband, and a Berkeley native who somehow became a Republican operative. Co-founder/partner at Camelback Strategy Group, and #sfgiants obsessive.",
"47322953",        "description": "The official home of the New York State Young Republicans on Twitter!\r\nRT does not equal endorsement.",
"22318481",        "description": "Eye surgeon, taxpayer advocate, citizen, Republican candidate for US Senate in Kentucky.",
"2577174336",        "description": "Entrepreneur-Mom, Upset w/Judiciary, Gov't & Elect Officials \"Our Problem is not Democrat or Republican it is American\" PEACE BE WITH U http://t.co/qUd5FVnNIa",
"16814727",        "description": "Check out my book! https://t.co/n8Gh82Ma0m  I am a very Conservative (NOT Republican) Attorney. A follow/RT does not imply endorsement. #TCOT",
"33329857",        "description": "Stay connected with the Kalamazoo County Republican Party. #LeadRight",
"110924703",        "description": "Paid for by the Committee on Arrangements for the 2016 Republican National Convention. Not authorized by any candidate or candidate’s committee.\n\n#RNCinCLE",
"491820081",        "description": "The University of Cincinnati College Republicans 🇺🇸 MEETINGS: MONDAYS AT 5PM BRAUNSTEIN 309",
"564958417",        "description": "A Mom, lover of God, Family, Friends, my USA. Former Republican but always a conservative. Anti BIG gov't control. Drain the obvious cesspool.  #MAGA.",
"333747860",        "description": "Disgruntled Republican.",
"1287427844",        "description": "The Official Alumni organization of the nearly 1 Million former members of Young Republicans.  A 501(c)(3) charitable & educational foundation.",
"2479134570",        "description": "Deplorable, Science Denier, Ignorant Hillbilly, Ankle Biter.  Proud member Dregs of Society, Branded as Republican ILK. RINO Hater, MAGA, Keep America Great",
"2337314844",        "description": "Texan Woman, Mom, Catholic, Baseball, NCAA Football, Lake Life, #NRA, Republican, #Liberty",
"613718131",        "description": "@The_RGA Deputy Comms Director. @marcorubio, @NVGOP alum. Proud \"Republican Party Hack.\" @Lakers and @Dodgers fan. Views all my own, RT's  not endorsements.",
"43555354",        "description": "Our mission is to elect more Republicans, support our conservative Principles and grow the party in the Austin area. Our Chairman is @MattMackowiak. Join us!",
"474520215",        "description": "Health care reporter for @PoliticoNY, Red Sox fan, lover of all things chocolate. Formerly of The Republican/@MassLiveNews.",
"333748898",        "description": "Discussing what it REALLY means to be a Republican.",
"265329329",        "description": "National Provider of Conservative/Republican Fundraising, Event Planning, Lobbying, Communications & Media Relations Strategies. Contact: (516) 238-3240",
"15506100",        "description": "Conservative. Republican. Wanting to finish the Reagan Revolution. Let's discuss how we do that.",
"711498808",        "description": "Republican, mother of two, country before all else. I block all bigots and idiots. #MAGA",
"293641328",        "description": "Proud to live in the greatest country on earth. Reagan-Republican who has nothing in common with today's Republican Party. Manchester United fan.",
"139762834",        "description": "Former chef (gave it up so I could survive), current GIS specialist/community planner. Recovered Republican, current Democrat #UniteBlue #thelinesproject",
"43173060",        "description": "National Federation of Republican Women",
"22322814",        "description": "SoCal Lawyer, Common Sense Conservative, Reagan Republican.",
"987698257290645505",        "description": "Ex Republican What has happened to my former party? If you are not outraged, you are not paying attention!",
"19701834",        "description": "Official Twitter Account for Wyoming Young Republicans.",
"18915709",        "description": "Updates from the Republican Party of Iowa - Est. 1856",
"275030575",        "description": "Republican Liberalism,Humanitarian,Maxist,Behaviouralist, lovly Guy.lov settles it all,let us lov 1 another.I lov Humankind.Catch me at a borough City of Lagos.",
"763234060621807617",        "description": "Official Twitter Account Of Future Presidential Candidate Andrew Bucci For The Republican Party",
"95689513",        "description": "I am a Christian, Husband, Father, Businessman, Republican and President Pro Tem of the Missouri Senate.",
"1008470771625103361",        "description": "50 year Republican Party  member NOT ANYMORE!!  The GOP is now destroying the USA thanks to the most Traitor this country has ever had TRUMP..",
"1322558402",        "description": "The Republican Women's Policy Committee is the organization of women GOP House Members advancing and communicating the Republican agenda. http://t.co/EOU2eOvtLr",
"893953040",        "description": "Official account for the new web domain - .gop. The home for Republicans online. #dotgop",
"2902239001",        "description": "“In this world of sin and sorrow there is always something to be thankful for; as for me, I rejoice that I am not a Republican.” H. L. Mencken #IStandWithSchiff",
"2414913756",        "description": "#BLUEWAVE2020 🌊🌊🌊#BuyARepublicanToday! Trump Making Russia Great Again 15th generation American.",
"20752841",        "description": "Oklahoman. Republican. Sooner. Politico. Smile Wearer.",
"1855761260",        "description": "Ashland University College Republicans. Defending constitutional, limited self-government. Retweets ≠ Endorsements",
"291810798",        "description": "Lobbyist, Republican, Lax Mom, did I mention I do CrossFit? Roll Tide",
"29929730",        "description": "Red dot, Blue state.\nConservative, Not Republican",
"41464356",        "description": "I'm a Delaware Republican who's interested in politics, history, sports and almost everything in between.",
"22327929",        "description": "mother, southern democrat, outraged and ready to Vote the Republicans out. Everyone of them Getting ready to vote Trump Out SAVE AMERICA",
"16036525",        "description": "UNOFFICIAL TWITTER - News about Eric Cantor, Republican Whip in the U.S. House of Representatives",
"14463815",        "description": "Recent Alzheimer's widow and Kentucky hoops fan, recovering Republican, animal lover, truth seeker. I run with scissors, too.",
"927334998859907072",        "description": "the two headed democratic Republican monster is real but Trump riding that bitch like a rodeo champion.",
"107263644",        "description": "Republican political media consultant for @Smart_MediaGRP",
"1071429800",        "description": "#AshtabulaCounty Young Republican Club. We promote good local government and community engagement to better our County!",
"86816944",        "description": "Published Author, Human Rights Advocate, Conservative Republican, Middle East Sales Coordinator(SAFEGUARD Armored Vehicles) - ‘Integrity Matters!' 👍❤️🇺🇸",
"2617559514",        "description": "just my silly ideas. proud to be a Daughter, Mother, Christian, American, Conservative and Republican .",
"574667586",        "description": "Victory Director for the Republican Party of Cuyahoga County.The Victory Program offers opportunities to Volunteer and help Republican candidates.",
"5815162",        "description": "Republicans blogging about the intersection of technology + politics.",
"903399133372751873",        "description": "Thunder and Lightning 75th Ranger Regiment (Veteran) Army Special Forces (Veteran) Former Structural FireFighter Cross Consulting (Republican Strategist)",
"525646818",        "description": "Have a house to run but...#PrinciplesFirst, #Republican #ProLife Conception to Natural Death, #Catholic, Married, five kids, 3 granddaughters so far..",
"26263143",        "description": "Polk County Republicans of Iowa: Rally, Recruit, Register, Retain and Elect Republicans",
"583319470",        "description": "#Resistance. I'm a Liberal and a proud daughter to my father who was a Progressive Republican, Korean combat vet & my hero. All who stand w/Mueller welcome.",
"238862918",        "description": "When Republicans win you lose.  Dedicated to shrinking the Republican party to a size you can fit in a bathtub and drowning it. Liberal and Progressive!",
"724989244272300034",        "description": "Christian, Husband, Father, Conservative Republican, Marine Veteran, Former Police Officer, Vanderbilt MBA",
"16133240",        "description": "Republican in thoughts, hippie at heart. @DietCokeUS addict. A Minnesotan recently reunited with Minnesota. #blonde",
"1041389356492181504",        "description": "Still trying to learn at least one new thing a day.\nIndependent thinking. I haven't voted for a Republican since 2003, war profits have made them greedy.",
"884875472",        "description": "RAGA is the only national organization whose mission is electing Republicans to the Office of Attorney General. RAGA Chairman & Texas AG @KenPaxtonTX",
"22946048",        "description": "The official page of the Alabama Republican Party.",
"14730859",        "description": "DC Republican = conservative / libertarian news from inside the beltway and beyond",
"15255176",        "description": "Radio Voice of PA House Republicans",
"765718694332817408",        "description": "Jewish. American. Texan. Republican. #USA 🇺🇸🐘 #Israel🇮🇱",
"21022846",        "description": "Tarrant County Republican Party\r\n2405 Gravel Drive\r\nFort Worth, Texas 76118\r\n817-595-0303\r\nhttp://t.co/ZgZBFgcnmD",
"23382168",        "description": "Young Professional Republicans across Tampa Bay. Republican leadership starts here!",
"1452191094",        "description": "#RepublicanSource for 30 years for web, print, design, ecommerce. Serving campaigns/organizations.  See also: https://t.co/SyKqt57xgf",
"812026450614321153",        "description": "Christian, Father of Four, Conservative, Republican (In that order). Trump Supporter since day 1. #Trump2020, #NRA, #prolife, #America1st, #MAGA, Buy American!!",
"71355311",        "description": "Tweets from the Allegan County Republican Party. For Life. For Liberty.",
"21810123",        "description": "SFYR is open to Republicans who live, work, or vote in San Francisco.  Join us the 3rd Tue of the month, 7 pm, at Stock In Trade on Lombard. Instagram: @SFYRs",
"18402410",        "description": "Ordained Minister, Motivational Speaker, Educator. A proud Republican and former member of SC House of Representatives.",
"595119239",        "description": "Conservative Republican State Senator rep. NWTN, lawyer, husband, father of 2 girls, sports fan",
"19713773",        "description": "Married, Catholic, Republican, Mother of 3, President NCL",
"2933444506",        "description": "Huge Chicago sports fan. Proud Republican @GOP Socially more to the middle, fiscally Conservative. I love my family, my dog and my country. #MAGA #Trump2020",
"19189710",        "description": "Attorney. Republican. Proud OHIO Alum. Proud Ohioian.",
"883065851691315201",        "description": "Conservative Republican, who loves baseball, basketball, football, along with politics, \"Make America Great Again\". And long walks on the beach.  #MAGA #IamNRA",
"16044062",        "description": "Houston Young Republicans provides a civic space for good-humored political discussion focused on liberty and good governance. Join us sometime!",
"19977072",        "description": "Hard core Texas conservative...husband, father, veteran, retired, cranky but Christian.  Clinging to my GUNS.  No patience for liberals or Republican lite.",
"3308049331",        "description": "YES a Christian can support #TrumpForPresident#OklahomaConservativeRepublicanAmerican#❤️MyHusband, Kids and Dog#VeteranHusband#PrayingForOurCountry#❤️",
"389076725",        "description": "Partner at Grand River Strategies. Husband, father, Christian, Republican strategist, Detroit, MSU sports and Indycar fan. Tweets and commentary are my own.",
"724982770963984384",        "description": "Vice President, Due Diligence International. Republican. President Trump Supporter. Fox News.",
"48814387",        "description": "Exiled Republican | Outdoorsman | Sports Fanatic   | Bookworm | Marathoner | Bannerman for King Stannis of House Baratheon | Psalms 51:10",
"1267784124",        "description": "Use our new scoring system to find out where we can replace Democrats too conservative for their district with real progressives — and still beat Republicans.",
"297064917",        "description": "The official twitter page for the Florence County (SC) Republican Party.",
"733780928342921216",        "description": "Proud Conservative Republican |\nLiberty Lover |\nSouthern Illinoisan",
"23124635",        "description": "Proud to represent Oklahoma's Fourth District in the U.S. House of Representatives. Ranking Republican of @RulesReps. Staff moderated unless signed by me. -TC",
"22029476",        "description": "The official Twitter feed of the Oklahoma Republican Party.",
"2829900806",        "description": "🌊We need to stop worrying about @realdonaldtrump he is the puppet, we need to vote the Republicans out, they are the ones controlling the strings.🌊",
"15738163",        "description": "The official Twitter page of the Ohio Republican Party.",
"17096533",        "description": "Chairman of the King County Republican Party",
"287891346",        "description": "Christ follower, Happy husband of @Jkfreebie, WISGOP Grassroots Director.  NC Native. Panthers, Duke, BBQ, WWE Enthusiast. Reagan Republican. All tweets my own",
"1010360268",        "description": "David Wagie, Republican candidate for 2014 U.S. House of Representatives (FL-22), Political Advertisement paid for by David Wagie For Congress Committee",
"206889065",        "description": "Ohio University-Chillicothe College GOP promote the conservative message on campus & work hard to get Republicans elected at the local, state,& national level.",
"634184276",        "description": "VP/Campaign Activities  - Texas Federation of Republican Women. Christian, Mother, Grandmother, Conservative, Concerned about the country.",
"75550876",        "description": "Long-time BIKER, riding with a S . FL MC. Loyal Republican Patriot! Old Enough to Know Better! I started with the NY Young Republican Party for Barry Goldwater.",
"961980671630741505",        "description": "Love America/#POTUS/Republican /Medical Professional/Love our Vets!/Block stupidity/Love Jesus Christ/ Government & Politics/ World News/ Doubt Democrats🤮New!",
"59827454",        "description": "NC Republican Senate Caucus: 29 Senators working for the people of North Carolina.",
"279766660",        "description": "Christian, Husband, Father, Registered Conservative(Not Republican) Master Mason AF & AM 32,Scottish Rite #TeaParty #LNYHBT #Hannity #TCOT #PROLIFE #NRA",
"589620894",        "description": "Conservative Republican Love My Family and America",
"275572403",        "description": "Official source for news from the Republicans on the Senate Armed Services Committee. Chairman @JimInhofe",
"822585233249882112",        "description": "#TheResistance #Resist Democrat. Anti-Trump. Anti-Republican. Anti-Tea Party. Support universal health care, equal rights, environment, & Democratic Ideals.",
"562620219",        "description": "We are the @WalshUniversity College Republicans! Promoting, free market system, individual liberty, and limited government. #tcot #GOP #Ohio",
"109111108",        "description": "Libertarian Republican. Former Vice Chair for Communications, Hawaii Republican Party @gophawaii. Air Force veteran. Proud dad of a @urichmond student.",
"2488330152",        "description": "I'm a proud Democrat. But first and foremost I'm a proud Republican. And Democrat. And mostly American. Mostly....   RT's = Binding legal contracts.",
"935339798",        "description": "A non-profit org. that engages Republican policymakers & the public about commonsense, conservative solutions to address our nation's need for reliable energy",
